"Parent.ID","Extraction...PNNL.Quick.Reference","Date.of.Extraction","Date.of.Sampling","Time.in.Freezer..Days.","DNA.Extraction.Kit.Used","Lab.ID.Used.During.Extraction..label.on.tube..sometimes.different.from.BF...","Owen.s.Notation.for.sequencing","Filter.Portion.Details","Full.filtration.Details","Filter.Used.for.Extraction","Total.volume.filtered.through.whole.filter..L.","X..Of.Whole.Filter.Used","Weight.of.whole.filter","Weight.of.filter.fraction.used..mg.","Filtered.Volume.Used.in.extraction.L.","DNA.Yield..ng.µl.","DNA.Yield..µg.µl.","X260...280","X260...230","Elution.Volume..µl.","Sample.Volume.Used..µl.","Remaining.Volume","Total.µg","Total.ng","ng.normalized.per.ml.of.filtered.volume","Qubit.Kit.used","Actual.Nucleic..Acid.Conc...ng.ul.","Total..Amount...ng.","Total..Amount...µg.","ng.per.mL.of.filtered.volume.2","Date.Shipped.for.Sequencing","Azenta.ID","Sample.Volume","Actual.nucleic.acid.conc...ng.µL.","A260.A280","A260.A230","Actual..Nucleic..Acid..Conc....ng.ul.2","Total..Amount...ng.3","X.Reads","Yield..Mbases.","Mean.quality.score","X..Bases...30","DNA.Yield..ng.µl.4","X260...280.5","X260...2306","Total.nanograms","Post.Extraction.Kit.Used","DNA.ID.s.combined","DNA.Yield..ng.µl.7","DNA.Yield..µg.µl.8","X260...280.9","X260...23010","Elution.Volume..µl..11","Sample.Volume.Used..µl.12","Remaining.Volume.13","Total.µg14","Total.ng15","Qubit.Kit.used16","Actual..Nucleic..Acid..Conc....ng.ul.17","Total..Amount...ng.18","Total..Amount...µg.19","Filter.Used.for.Extraction.Fixed_Name","Experiment.index..Parent.Sample.unique.ids.used.for.DMP.","Subsample.Filter...for.Quick.Reference","Replicate..","Filter.Pore.Size","Filter.Diameter","Filter.material","Filtration.Sequence","Filter.Fraction2","Filtration.Equipment","Person.Filtering","Time.of.Filter.Subsample..Collection..When.filter.is.done.filtering.","Date.filtered","Date.of.Sample.Collection","Time.between.sampling.and.filtration..days.","Sample.Location","Time.of.parent.sample.collection","Sampling.Method...At.initial.time.of.water.collection.","Total.Sample.Volume.Collected..L.","Volume.Filtered.through.individual.filter..L.","Filtrate.kept.","DNA.extracted.","X..of.Filter.destructively.sampled.if.DNA.extracted","Sequenced..x","DNA.Sample.ID.s.","Additional.Notes","Date","Sampling.Time","Year","Month","Day","Hour","Min","Tidal.Stage","Site.Coordinates","Latitude","Longitude","Crew","Sampling.Method","Volume.Collected...L.","Secchi.Depth..m....Secchi.Disk.","Time.of.Secchi.measurement..Sechhi.Disk.","Cloud.Cover..Observation.","Sea.State....Observation.","Wind.speed...Gust..m.s.....Hand.held.Anemometer.","Air.Temp...C....Hand.held.Anemometer.","Water.temperature...C.....YSI.Sensor.","Dissolved.Oxygen..mg.L....YSI.Sensor.","Salinity..ppt....YSI.Sensor.","Turbidity.......YSI.Sensor.","pH...YSI.Sensor.","Chlorophyll........YSI.Sensor.","P.E.........YSI.Sensor.","water_level..m..NAVD88....Sequim.Dock.Data.","temp..degC...Sequim.Dock.Data.","do..mg.L...Sequim.Dock.Data.","salinity..ppt...Sequim.Dock.Data.","airtemp_avg..degC...Sequim.Dock.Data.","baro_pressure..Pa...Sequim.Dock.Data.","rh......Sequim.Dock.Data.","rain..mm...Sequim.Dock.Data.","winddir..deg.from...Sequim.Dock.Data.","windspeed_avg..m.s...Sequim.Dock.Data.","windspeed_max..m.s...Sequim.Dock.Data.","land.par_avg..Sequim.Dock.Data.","underwater.lower_par..Sequim.Dock.Data.","underwater.upper_par..Sequim.Dock.Data.","chlorophyll..Sequim.Dock.Data.","phycoerythrin..ppb...Sequim.Dock.Data.","cdom..ppb...Sequim.Dock.Data.","pco2_water..Sequim.Dock.Data.","pco2_air..Sequim.Dock.Data.","o2_water..Sequim.Dock.Data.","o2_air","pH..Sequim.Dock.Data.","Environment.Notes..observation.","Processing.Notes","X..of.Macro.filters.produced","X..of.Micro.filters.produced","X..of.PIco.filters.produced","X..of.viral.filters.produced","DNA.Extracted.from.Filters.","Sequenced..y","TargetSequencingDepth","Grouping","kappa","C","LR","modelR","LRstar","diversity","No.OfViralCluster","No.OfAssemblies","No.Of10kbupAssemblies","No.OfViralContig","Read.Count","Subset_highest_cyanos","ProSyn_cyanos","Synechococcus","Prochlorococcus","Subset_highest_synphage","Subset_highest_prophage","Subset_highest_phages","Dictyostelium.discoideum","X20241018_cyano_all_genomes","X20241018_pro_all_genomes","X20241018_syn_all_genomes","X20241021_cyanophage_all_genomes","X20241021_proc_phage_all_genomes","X20241021_syn_phage_all_genomes","amoeba_genome_5_all","Subset_highest_cyanos_rpm","ProSyn_cyanos_rpm","Synechococcus_rpm","Prochlorococcus_rpm","Subset_highest_synphage_rpm","Subset_highest_prophage_rpm","Subset_highest_phages_rpm","Dictyostelium.discoideum_rpm","X20241018_cyano_all_genomes_rpm","X20241018_pro_all_genomes_rpm","X20241018_syn_all_genomes_rpm","X20241021_cyanophage_all_genomes_rpm","X20241021_proc_phage_all_genomes_rpm","X20241021_syn_phage_all_genomes_rpm","amoeba_genome_5_all_rpm"
"NW_FE_007","#069",2024-07-24,2024-06-19,35,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","BF-040","20240724-PNNL-NRB-Seq69","Macro ( > 20µm) Nylon","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-040",0.8,0.5,NA,NA,0.4,12.5,0.0125,1.55,0.16,100,12,88,1.1,1100,2750,"1X dsDNA HS kit",4.18,367.84,0.36784,919.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"1X dsDNA HS kit",NA,NA,NA,"BF-040","NW_FE_007","BF-040","R5","0.2µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","NRB",16H 58M 0S,2024-06-19,2024-06-19,0,"PNNL-Sequim Pier",7H 0M 0S,"Pump & in-line filter",8,0.8,NA,"Yes",1,"No","20240725-PNNL-NRB-Seq69, 20240725-PNNL-NRB-Seq73",NA,2024-06-19,6H 40M 0S,2024,6,19,6,40,"Ebb","48°04'45""N 123°02'42""W","48.079268839568002","-123.045054208037","NRB","20 -> 5 µm in-line peristaltic pump filtration",8,NA,6H 20M 0S,"Clear","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985423446,NA,NA,NA,10.36999989,1016.900024,85.19999695,0,323.5,1.705000043,2.398999929,0,3242,7999,10.70849991,1.192800045,1.36500001,274.3979233,438.9651567,23.901379,21.19775767,8.1596402,"1. Too shallow for secchi read
2. One discrete sample taken at 6:20, one in-line filtration conducted from 6:20-7:13 to collect 1L 20µm filtrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"#070",2024-07-24,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099",NA,"20240724-PNNL-NRB-Seq70",NA,NA,NA,NA,NA,NA,NA,0,3.6,0.0036,1.43,0.02,100,12,88,0.3168,316.8,NA,"1X dsDNA HS kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_007","#071",2024-07-25,2024-06-19,36,"Qiagen Blood and Tissue Kit","BF-036","20240725-PNNL-NRB-Seq71","Macro ( > 20µm) Nylon","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-036",0.8,0.5,NA,NA,0.4,12.6,0.0126,1.95,1.21,100,6,94,1.1844,1184.4,2961,"1X dsDNA HS kit",4.41,414.54,0.41454,1036.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-036","NW_FE_007","BF-036","R1","0.2µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","NRB",16H 47M 0S,2024-06-19,2024-06-19,0,"PNNL-Sequim Pier",7H 0M 0S,"Pump & in-line filter",8,0.8,NA,"Yes",1,"No","20240725-PNNL-NRB-Seq67, 20240725-PNNL-NRB-Seq71",NA,2024-06-19,6H 40M 0S,2024,6,19,6,40,"Ebb","48°04'45""N 123°02'42""W","48.079268839568002","-123.045054208037","NRB","20 -> 5 µm in-line peristaltic pump filtration",8,NA,6H 20M 0S,"Clear","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985423446,NA,NA,NA,10.36999989,1016.900024,85.19999695,0,323.5,1.705000043,2.398999929,0,3242,7999,10.70849991,1.192800045,1.36500001,274.3979233,438.9651567,23.901379,21.19775767,8.1596402,"1. Too shallow for secchi read
2. One discrete sample taken at 6:20, one in-line filtration conducted from 6:20-7:13 to collect 1L 20µm filtrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_007","#072",2024-07-25,2024-06-19,36,"Qiagen Blood and Tissue Kit","BF-037","20240725-PNNL-NRB-Seq72","Macro ( > 20µm) Nylon","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-037",0.8,0.5,NA,NA,0.4,12,0.012,1.99,2.11,100,6,94,1.128,1128,2820,"1X dsDNA HS kit",2.6,244.4,0.2444,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-037","NW_FE_007","BF-037","R2","0.2µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","NRB",16H 50M 0S,2024-06-19,2024-06-19,0,"PNNL-Sequim Pier",7H 0M 0S,"Pump & in-line filter",8,0.8,NA,"Yes",1,"No","20240725-PNNL-NRB-Seq68, 20240725-PNNL-NRB-Seq72",NA,2024-06-19,6H 40M 0S,2024,6,19,6,40,"Ebb","48°04'45""N 123°02'42""W","48.079268839568002","-123.045054208037","NRB","20 -> 5 µm in-line peristaltic pump filtration",8,NA,6H 20M 0S,"Clear","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985423446,NA,NA,NA,10.36999989,1016.900024,85.19999695,0,323.5,1.705000043,2.398999929,0,3242,7999,10.70849991,1.192800045,1.36500001,274.3979233,438.9651567,23.901379,21.19775767,8.1596402,"1. Too shallow for secchi read
2. One discrete sample taken at 6:20, one in-line filtration conducted from 6:20-7:13 to collect 1L 20µm filtrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_007","#073",2024-07-25,2024-06-19,36,"Qiagen Blood and Tissue Kit","BF-040","20240725-PNNL-NRB-Seq73","Macro ( > 20µm) Nylon","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-040",0.8,0.5,NA,NA,0.4,10.8,0.0108,1.97,1.56,100,6,94,1.0152,1015.2,2538,"1X dsDNA HS kit",2.95,277.3,0.2773,693.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-040","NW_FE_007","BF-040","R5","0.2µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","NRB",16H 58M 0S,2024-06-19,2024-06-19,0,"PNNL-Sequim Pier",7H 0M 0S,"Pump & in-line filter",8,0.8,NA,"Yes",1,"No","20240725-PNNL-NRB-Seq69, 20240725-PNNL-NRB-Seq73",NA,2024-06-19,6H 40M 0S,2024,6,19,6,40,"Ebb","48°04'45""N 123°02'42""W","48.079268839568002","-123.045054208037","NRB","20 -> 5 µm in-line peristaltic pump filtration",8,NA,6H 20M 0S,"Clear","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.985423446,NA,NA,NA,10.36999989,1016.900024,85.19999695,0,323.5,1.705000043,2.398999929,0,3242,7999,10.70849991,1.192800045,1.36500001,274.3979233,438.9651567,23.901379,21.19775767,8.1596402,"1. Too shallow for secchi read
2. One discrete sample taken at 6:20, one in-line filtration conducted from 6:20-7:13 to collect 1L 20µm filtrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"#074",2024-07-25,NA,NA,"Qiagen Blood and Tissue Kit",NA,"20240725-PNNL-NRB-Seq74",NA,NA,NA,NA,NA,NA,NA,NA,1,0.001,1.68,0.18,100,6,94,0.094,94,NA,"1X dsDNA HS kit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_012","#075",2024-08-05,2024-07-23,13,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 178010450","BF-067","20240805-PNNL-MPF-Seq75","Macro ( > 20µm) Nylon","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-067",5,0.5,NA,NA,2.5,7.8,0.0078,1.93,0.15,100,6,94,0.7332,733.2,293.28,"1X dsDNA HS kit",5.5,517,0.517,206.8,NA,"SGH13072",75,8.7,1.94,0.15,2.68,201,NA,NA,NA,NA,0.899999999999999,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-067","NW_FE_012","BF-067","R1","5µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","In-line pump","MPF",10H 0M 0S,2024-07-23,2024-07-23,0,"PNNL-Sequim Floating Dock",10H 30M 0S,"Surface grab",22,5,NA,"Yes",1,"Yes","20240805-PNNL-MPF-Seq75, 20241202-PNNL-NRB-Seq179",NA,2024-07-23,10H 30M 0S,2024,7,23,10,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","MPF, NRB","Surface grab",22,NA,NA,"partially cloudy","fast surface current",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.910263,11.4591,7.265,31.3504,13.29,1023.117,74.94,0,347.8,1.654,3.132,0,3204,7999,2.057,0.0426,1.092,461.5607,430.988,20.5269566666667,21.13006,7.974967,"1. Secchi hit bottom but current is too strong for a good reading",NA,NA,NA,NA,NA,NA,NA,10,"Surface grab -0.5-In-line pump-MCE Membrane -5-PNNL Dock-45496-0-Qiagen Dneasy PowerSoil ProKit-10",0.47858,0.509847351,7075634250,0.999515513,1.56439e+12,22.19936116,669,747803,2399,818,80266668,95495,32779,27063,5716,99,0,612,2261,274938,79217,125602,32321,24978,64356,161442,1189.72174103452,408.376239063518,337.163615661734,71.2126234017837,1.23338868383075,0,7.62458459095375,28.1686041832458,3425.30725207131,986.922741081018,1564.80894410616,402.670259091856,311.187702471965,801.777395319312,2011.320564596
"NW_FE_012","#076",2024-08-05,2024-07-23,13,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 178010450","BF-069","20240805-PNNL-MPF-Seq76","Micro (> 5µm) MCE Membrane","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-069",5,0.5,NA,NA,2.5,3.8,0.0038,2.45,0.03,100,6,94,0.3572,357.2,142.88,"1X dsDNA HS kit",1.48,139.12,0.13912,55.648,NA,"SGH13073",75,NA,NA,NA,0.64,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-069","NW_FE_012","BF-069","R2","5µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Micro (> 5µm)","In-line pump","MPF",10H 35M 0S,2024-07-23,2024-07-23,0,"PNNL-Sequim Floating Dock",10H 30M 0S,"Surface grab",22,5,NA,"Yes",1,"Yes","20240805-PNNL-MPF-Seq76",NA,2024-07-23,10H 30M 0S,2024,7,23,10,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","MPF, NRB","Surface grab",22,NA,NA,"partially cloudy","fast surface current",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.910263,11.4591,7.265,31.3504,13.29,1023.117,74.94,0,347.8,1.654,3.132,0,3204,7999,2.057,0.0426,1.092,461.5607,430.988,20.5269566666667,21.13006,7.974967,"1. Secchi hit bottom but current is too strong for a good reading",NA,NA,NA,NA,NA,NA,NA,10,"Surface grab -0.5-In-line pump-MCE Membrane -5-PNNL Dock-45496-0-Qiagen Dneasy PowerSoil ProKit-10",0.56245,0.590944652,8597090850,0.999222397,9.09284e+11,21.65550753,819,906191,3126,989,98345030,114323,37145,30290,6855,130,0,719,3025,318140,100583,142635,35648,27614,66779,230546,1162.46850501749,377.700835517565,307.99726229175,69.7035732258153,1.32187666219635,0,7.31099477014751,30.7590531011074,3234.93724085498,1022.75631010535,1450.35290547982,362.478917338273,280.786939614539,679.027704806232,2344.25674586708
"NW_FE_013","#077",2024-08-05,2024-07-31,5,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 178010450","BF-075","20240805-PNNL-MPF-Seq77","Pico (> 0.22µm ) MCE membrane","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-075",2,0.5,NA,NA,1,5.7,0.0057,2.54,0.03,100,6,94,0.5358,535.8,535.8,"1X dsDNA HS kit",3.78,355.32,0.35532,355.32,NA,"SGH13079",75,NA,NA,NA,1.91,143.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-075","NW_FE_013","BF-075","R1","0.2µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","MPF",8H 42M 0S,2024-07-31,2024-07-31,0,"PNNL-Sequim Floating Dock",5H 35M 0S,"Surface grab",13,2,NA,"Yes",1,"Yes","20240805-PNNL-MPF-Seq77",NA,2024-07-31,5H 35M 0S,2024,7,31,5,35,"Ebb","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","MPF, NRB","Surface grab",13,7.5,NA,"overcast","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10499334335327,12.51990032,8.17800045,31.55270004,16.71999931,1017.200012,89.59999847,0,25.23999977,0.633000016,2.299000025,0,3030,7999,22.38500023,0.425999999,0.727999985,491.8285833,424.7019433,20.199657,21.16327567,7.9897024,"Dawn Sample
1. Filtration started at 6:19 am
2. Piece of kelp and small jelly in sample 
3. Secchi hit bottom","
1.Primed and continued to filter, then discarded about 2L, and then primed again because we forgot to change filters.",NA,NA,NA,NA,NA,NA,10,"Surface grab -0.5-Single flask -MCE Membrane -0.2-PNNL Dock-45504-0.232638888888889-Qiagen Dneasy PowerSoil ProKit-10",0.84258,0.8550661,7050387150,0.999453355,22874512624,19.42459318,534,676536,4484,651,80004360,78769,25298,19440,5858,77,102,207,2012,212776,87590,96806,13292,9773,28590,12435,984.558841543136,316.207766676716,242.986757221731,73.2210094549847,0.96244754660871,1.27493051628686,2.5873589889351,25.1486293996977,2659.55505424954,1094.81533256438,1210.00905450653,166.14094531848,122.155842506583,357.355524123935,155.429029117913
"NW_FE_013","#078",2024-08-05,2024-07-31,5,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 178010450","BF-076","20240805-PNNL-MPF-Seq78","Pico (> 0.22µm ) MCE membrane","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-076",2,0.5,NA,NA,1,9.9,0.0099,2,0.13,100,6,94,0.9306,930.6,930.6,"1X dsDNA HS kit",7.65,719.1,0.7191,719.1,NA,"SGH13080",75,10.8,1.79,0.13,3.9,292.5,NA,NA,NA,NA,0.9,-0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-076","NW_FE_013","BF-076","R2","0.2µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","MPF",9H 35M 0S,2024-07-31,2024-07-31,0,"PNNL-Sequim Floating Dock",5H 35M 0S,"Surface grab",13,2,NA,"Yes",1,"Yes","20240805-PNNL-MPF-Seq78",NA,2024-07-31,5H 35M 0S,2024,7,31,5,35,"Ebb","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","MPF, NRB","Surface grab",13,7.5,NA,"overcast","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10499334335327,12.51990032,8.17800045,31.55270004,16.71999931,1017.200012,89.59999847,0,25.23999977,0.633000016,2.299000025,0,3030,7999,22.38500023,0.425999999,0.727999985,491.8285833,424.7019433,20.199657,21.16327567,7.9897024,"Dawn Sample
1. Filtration started at 6:19 am
2. Piece of kelp and small jelly in sample 
3. Secchi hit bottom","
1.Primed and continued to filter, then discarded about 2L, and then primed again because we forgot to change filters.",NA,NA,NA,NA,NA,NA,10,"Surface grab -0.5-Single flask -MCE Membrane -0.2-PNNL Dock-45504-0.232638888888889-Qiagen Dneasy PowerSoil ProKit-10",0.8394,0.852115643,7186700850,0.999380425,23216824020,19.54060718,665,699960,4377,773,84230206,82773,27988,21884,6104,92,0,269,2139,249831,98164,114970,17727,12956,36972,14157,982.699721760149,332.279847445701,259.811782960616,72.4680644850851,1.09224474649866,0,3.19362866095804,25.3946903560939,2966.04997024464,1165.42514451407,1364.94976635816,210.458941534584,153.816553648224,438.939921386397,168.075096480234
"NW_FE_013","#079",2024-08-05,2024-07-31,5,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 178010450","BF-077","20240805-PNNL-MPF-Seq79","Pico (> 0.22µm ) MCE membrane","20µm (47mm nylon) -> 5µm (47mm MCE) -> 0.2µm (47mm MCE) serial filtration","BF-077",2,0.5,NA,NA,1,3.7,0.0037,3.35,0.05,100,6,94,0.3478,347.8,347.8,"1X dsDNA HS kit",2.74,257.56,0.25756,257.56,NA,"SGH13081",75,3.8,1.81,0.05,1.52,114,NA,NA,NA,NA,0.0999999999999996,-1.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-077","NW_FE_013","BF-077","R3","0.2µm",NA,"MCE","20 -> 5 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","MPF",10H 18M 0S,2024-07-31,2024-07-31,0,"PNNL-Sequim Floating Dock",5H 35M 0S,"Surface grab",13,2,NA,"Yes",1,"Yes","20240805-PNNL-MPF-Seq79",NA,2024-07-31,5H 35M 0S,2024,7,31,5,35,"Ebb","48°04'45""N 123°02'42""W","48.079415599999997","-123.045142720936","MPF, NRB","Surface grab",13,7.5,NA,"overcast","calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10499334335327,12.51990032,8.17800045,31.55270004,16.71999931,1017.200012,89.59999847,0,25.23999977,0.633000016,2.299000025,0,3030,7999,22.38500023,0.425999999,0.727999985,491.8285833,424.7019433,20.199657,21.16327567,7.9897024,"Dawn Sample
1. Filtration started at 6:19 am
2. Piece of kelp and small jelly in sample 
3. Secchi hit bottom","
1.Primed and continued to filter, then discarded about 2L, and then primed again because we forgot to change filters.",NA,NA,NA,NA,NA,NA,10,"Surface grab -0.5-Single flask -MCE Membrane -0.2-PNNL Dock-45504-0.232638888888889-Qiagen Dneasy PowerSoil ProKit-10",0.83426,0.847344635,6259974750,0.999393112,22191000244,19.43829728,492,643315,4034,605,71119856,71340,23579,18258,5321,56,118,155,1835,194479,80495,89088,11463,8284,23904,10229,1003.09539434388,331.538916501743,256.721554666815,74.8173618349283,0.78740316909528,1.65917096345077,2.17941948588872,25.8015145587471,2734.52465933002,1131.82175172008,1252.64595586358,161.178616559629,116.479425942595,336.108667036671,143.827625297779
